idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC3,eduHighestFatherC3,statInterviewYear,healthWbScore0to36,scghq2_dv,labHrsWorkWeek,labHrsWorkWeekL1,labC4,healthPsyDstrss0to12,demAdultChildFlag,labWageHrly,labWageHrlyL1,wealthOPMembers,wealthPPMembers,careNeedFlag,careHrsFormal,careHrsInformal,careFormalX,careHrsProvidedWeek,yBenReceivedFlag,yBenNonUCReceivedFlag,yBenUCReceivedFlag,yCapitalPersMonth,yPensPersGrossMonth,healthMentalMcs,healthPhysicalPcs,healthMentalPartnerMcs,healthPhysicalPartnerPcs,demLifeSatScore0to10,demEthnC4,demEthnC6,labUnempFlag,yFinDstrssFlag,labEmpNyear,demRgn,yHhQuintilesMonthC5,wealthPrptyFlag,wgtHhCross,wealthTotValue,wealthPensValue,wealthPrptyValue,wealthMortgageDebtValue,yDispMonth
9166,11316,20410,-9,-9,-9,1,0,35,0,4,0,2,2,-9,0,4,8.406024,8.0345907,0,0,0,-939.82556,0,3,-9,2019,16,4,27,42,1,4,0,14.837622,14.837622,1,0,0,0,0,0,0,0,0,0,0,0,36.66,61.22,-9,-9,6.666666666666667,1,1,0,0,7,5,3,0,990.66669,87858.422,68640.555,0,0,1484.3994
9166,11316,20411,-9,20410,-9,1,0,9,0,4,1,3,0,-9,0,4,0,0,0,0,0,-995.57922,-9,2,-9,2019,12,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,60,-9,-9,7,1,1,-9,0,0,5,3,0,990.66669,87858.422,68640.555,0,0,1484.3994
9167,11317,20412,-9,-9,-9,1,0,67,0,0,0,2,2,-9,0,3,0,4.574533,4.4218645,0,0,-1033.5828,0,3,3,2019,16,5,0,0,4,5,0,0,0,0,0,1,0,0,0,0,1,1,0,3.1924372,4.2174358,49.05,50.32,-9,-9,3.333333333333333,1,1,0,0,0,12,2,0,4786,88028.391,-21797.482,0,0,1252.4369
9168,11318,20413,20414,-9,-9,1,1,79,0,0,0,2,2,-9,0,2,0,7.1381164,7.0585384,8,20,56.308346,0,-9,-9,2019,19,7,0,0,4,7,0,0,0,0,0,1,0,15.386086,0,71.5,1,1,0,6.0543938,6.9137197,51.73,17.23,32.48,31.29,5,1,1,0,0,0,10,2,0,355.5,644209.63,251603.63,170240.09,0,2477.1763
9168,11318,20414,20413,-9,-9,1,0,59,0,0,0,2,2,-9,1,1,0,0,0,8,-20,-40.728539,0,3,2,2019,18,7,0,0,3,7,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0,32.48,31.29,51.73,17.23,5,1,1,0,0,0,10,2,0,355.5,644209.63,251603.63,170240.09,0,2477.1763
9169,11319,20415,20416,-9,-9,1,1,64,0,0,0,1,1,-9,0,2,0,8.4128466,8.4459162,41,4,109.068,0,3,2,2019,6,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.2533884,53.03,47.88,57.06,57.76,8.333333333333334,2,3,0,0,0,8,4,1,1172,1710600.8,1090336,339736.44,0,4629.3633
9169,11319,20416,20415,-9,-9,1,0,60,0,0,0,2,2,-9,0,5,0,7.5830021,7.5889821,8,-4,-84.223511,0,-9,-9,2019,7,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.9264636,7.5245557,57.06,57.76,53.03,47.88,8.333333333333334,2,3,0,0,0,8,4,1,1172,1710600.8,1090336,339736.44,0,4629.3633
9170,11320,20417,20418,-9,-9,1,1,68,0,0,0,1,1,-9,0,3,0,7.6521139,7.5610805,13,4,34.305416,0,3,3,2019,8,0,0,54,4,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4.6561251,7.2219863,52.75,47.35,54.1,59.11,8.333333333333334,1,1,0,0,8,7,2,1,948.5,2101506,574455.81,787855.94,0,2422.7705
9170,11320,20418,20417,-9,-9,1,0,64,0,0,0,1,1,-9,0,5,0,0,0,13,-4,79.281334,0,3,3,2019,7,0,0,21,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5.0056095,0,54.1,59.11,52.75,47.35,8.333333333333334,1,1,0,0,7,7,2,1,948.5,2101506,574455.81,787855.94,0,2422.7705
9171,11321,20419,20420,-9,-9,1,1,67,0,0,0,2,2,-9,0,3,7.4235559,7.629365,5.005053,34,-1,65.833542,0,3,3,2019,11,0,40,40,1,0,0,5.7123213,5.7123213,2,0,0,0,0,0,0,1,1,0,8.4339066,5.1495261,59.24,37.5,45.88,39.92,8.333333333333334,1,1,0,0,8,7,3,1,884.5,2197480,1090578,463596.06,0,9566.3438
9171,11321,20420,20419,-9,-9,1,0,68,0,0,0,1,1,-9,0,2,6.9493928,7.330812,5.2311034,34,1,147.43788,0,2,2,2019,19,7,15,15,1,7,0,9.6708632,9.6708632,2,0,0,0,0,0,0,1,1,0,8.4481506,5.1627645,45.88,39.92,59.24,37.5,3.333333333333333,1,1,0,0,8,7,3,1,884.5,2197480,1090578,463596.06,0,9566.3438
9172,11322,20421,-9,-9,-9,1,0,46,0,0,0,2,2,-9,0,4,8.449976,8.3258133,0,13,-7,-38.957539,0,2,2,2019,18,6,50,45,1,6,0,10.132011,10.132011,0,0,0,0,0,0,0,1,1,0,0,0,35.46,58.13,57.16,56.15,5,1,1,0,0,9,9,5,1,321,196820.25,100467.21,0,0,2060.9126
9172,11323,20422,-9,-9,-9,1,0,53,0,0,0,3,3,-9,0,4,8.3298006,8.466527,0,13,7,65.155075,0,2,2,2019,9,0,50,45,1,0,0,8.3131781,8.3131781,1,0,0,0,0,0,2,1,1,0,0,0,57.16,56.15,35.46,58.13,8.333333333333334,1,1,0,0,9,9,5,1,287,263803.97,232685.77,254038.78,143547.52,1898.1693
9173,11324,20423,-9,-9,-9,1,1,50,0,0,0,2,2,-9,0,3,0,0,0,0,0,-946.255,0,2,3,2019,11,3,0,40,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,37.17,50.6,-9,-9,6.666666666666667,3,4,1,0,8,8,2,1,514,114190.65,0,0,0,-568.52594
9174,11325,20424,20425,-9,-9,1,1,63,0,0,0,3,3,-9,0,2,8.3115168,8.315114,0,44,-1,-31.695812,0,3,3,2019,11,0,37,0,1,0,0,9.8573818,9.8573818,0,0,0,0,0,0,0,1,1,0,0,0,54.67,40.18,46.46,54.53,6.666666666666667,1,1,0,0,3,8,4,0,1173,2662382,0,645454.69,0,3321.7329
9174,11325,20425,20424,-9,-9,1,0,64,0,0,0,3,3,-9,0,4,7.8504863,7.234303,0,44,1,-78.021034,-9,3,3,2019,10,0,37,0,1,0,0,5.2234368,5.2234368,0,0,0,0,0,0,0,1,1,0,0,0,46.46,54.53,54.67,40.18,6.666666666666667,1,1,0,0,9,8,4,0,1173,2662382,0,645454.69,0,3321.7329
9175,11326,20426,20427,-9,-9,1,0,69,0,0,0,1,1,-9,0,5,0,7.1032562,6.7499614,23,-2,-5.2553701,0,3,3,2019,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.0414658,57.06,57.76,54.21,49.46,10,1,1,0,0,12,11,4,1,436,1566767.6,872696.38,238070.44,0,4462.6563
9175,11326,20427,20426,-9,-9,1,1,71,0,0,0,3,3,-9,0,4,0,8.7773991,8.516943,11,2,-77.873596,0,-9,-9,2019,8,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.2175336,8.3406687,54.21,49.46,57.06,57.76,8.333333333333334,1,1,0,0,6,11,4,1,436,1566767.6,872696.38,238070.44,0,4462.6563
9176,11327,20428,20429,-9,-9,1,0,50,0,0,0,2,2,-9,0,3,7.3491302,7.0128107,0,33,-2,26.044983,0,3,2,2019,12,0,20,20,1,0,0,7.7725396,7.7725396,2,0,0,0,0,0,0,0,0,0,0,0,55.36,51.57,57.33,53.46,10,1,1,0,0,10,4,4,1,737,40184.117,-18877.074,0,0,2571.9541
9176,11327,20429,20428,-9,-9,1,1,52,0,0,0,2,2,-9,0,3,8.5481453,8.3500652,0,33,2,-3.030951,0,2,2,2019,7,0,40,42,1,0,0,14.023479,14.023479,2,0,0,0,0,0,0,0,0,0,0,0,57.33,53.46,55.36,51.57,10,4,2,0,0,10,4,4,1,737,40184.117,-18877.074,0,0,2571.9541
9176,11328,20430,-9,20428,20429,1,0,27,0,0,0,2,2,-9,0,3,7.8391237,8.0419493,0,0,0,-934.52997,0,2,2,2019,11,2,43,44,1,2,1,8.6944666,8.6944666,0,0,0,0,0,0,0,0,0,0,0,0,43.71,56.91,-9,-9,3.333333333333333,1,1,0,1,9,4,4,1,408,61997.836,0,0,0,1143.197
9176,11329,20431,-9,20428,20429,1,1,25,0,0,0,1,1,-9,0,4,8.2681065,8.2507486,0,0,0,-893.42236,-9,2,2,2019,10,0,45,0,1,1,1,8.5167437,8.5167437,1,0,0,0,0,0,0,0,0,0,0,0,49,58,-9,-9,7,1,1,0,0,8,4,4,1,1246,-120167.42,53361.957,0,0,1685.2928
9177,11330,20432,-9,-9,-9,1,1,61,0,0,0,1,1,-9,0,2,9.3385906,9.6193047,0,6,18,45.959484,0,3,2,2019,26,11,30,40,1,11,0,55.190025,55.190025,0,0,0,0,0,0,0,0,0,0,0,0,26.39,44.91,47.05,56.66,3.333333333333333,1,1,0,0,6,13,5,1,644,1889316.1,1074452.1,260330.64,0,3928.1804
9177,11331,20433,-9,-9,-9,1,1,43,0,0,0,1,1,-9,0,4,8.6637745,8.8584757,0,6,-18,-41.963402,0,3,3,2019,8,0,51,52,1,0,0,16.103794,16.103794,0,0,0,0,0,0,0,0,0,0,0,0,47.05,56.66,26.39,44.91,8.333333333333334,1,1,0,0,6,13,5,1,388,415567.5,86284.953,0,0,2440.6267
9178,11332,20434,-9,20437,20435,1,0,8,0,2,1,3,0,-9,0,4,0,0,0,0,0,-967.94489,-9,2,1,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,2,5,1,580,167198.53,287539.47,149491.11,132809.2,5243.4204
9178,11332,20435,20437,-9,-9,1,1,39,0,2,0,1,1,-9,0,2,8.9401178,8.7933044,0,17,4,-5.4047585,0,2,2,2019,8,0,43,45,1,0,0,22.829285,22.829285,2,0,0,0,0,0,0,1,1,0,1.676046,0,52.77,50.48,41.65,60.41,8.333333333333334,1,1,0,0,9,2,5,1,580,167198.53,287539.47,149491.11,132809.2,5243.4204
9178,11332,20436,-9,20437,20435,1,1,3,0,2,1,3,0,-9,0,4,0,0,0,0,0,-922.51373,-9,2,1,2019,11,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,7,1,1,-9,0,0,2,5,1,580,167198.53,287539.47,149491.11,132809.2,5243.4204
9178,11332,20437,20435,-9,-9,1,0,35,0,2,0,2,2,-9,0,4,8.8346443,8.5136576,0,16,-4,-91.769058,0,2,2,2019,8,0,43,38,1,0,0,13.462552,13.462552,2,0,0,0,0,2.7243652,0,1,1,0,0,0,41.65,60.41,52.77,50.48,8.333333333333334,1,1,0,0,9,2,5,1,580,167198.53,287539.47,149491.11,132809.2,5243.4204
9179,11333,20438,-9,-9,-9,1,1,67,0,0,0,3,3,-9,0,3,0,6.9864664,7.2250843,0,0,-871.34161,0,3,3,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.0620151,56.94,49.53,-9,-9,8.333333333333334,1,1,0,0,0,1,3,0,63,469912.56,604773.81,100624.23,0,1043.0311
9180,11334,20439,-9,20440,-9,1,0,16,0,1,1,2,0,-9,0,4,0,0,0,0,0,-942.02588,-9,2,-9,2019,10,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,54.74,57.22,-9,-9,8.333333333333334,1,1,0,0,0,13,1,0,557.5,-74937.414,0,110047.64,103391,906.23987
9180,11334,20440,-9,-9,-9,1,0,41,0,1,0,2,2,-9,0,4,0,0,0,0,0,-885.93451,0,2,3,2019,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46.39,60.99,-9,-9,8.333333333333334,1,1,1,0,4,13,1,0,557.5,-74937.414,0,110047.64,103391,906.23987
9181,11335,20441,-9,20443,20445,1,0,0,2,3,1,3,0,-9,0,4,0,0,0,0,0,-1005.0269,-9,1,1,2019,13,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42,61,-9,-9,6,1,1,-9,0,0,9,5,1,759.59998,314683.94,54103,289438.75,43166.027,5883.2437
9181,11335,20442,-9,20443,20445,1,1,2,2,3,1,3,0,-9,0,4,0,0,0,0,0,-1035.8622,-9,1,1,2019,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,62,-9,-9,6,1,1,-9,0,0,9,5,1,759.59998,314683.94,54103,289438.75,43166.027,5883.2437
9181,11335,20443,20445,-9,-9,1,0,32,2,3,0,1,1,-9,0,4,8.2668285,8.5527163,0,3,-1,-104.78217,0,2,2,2019,7,0,22,22,1,0,0,30.852251,30.852251,0,0,0,0,0,0,0,1,1,0,.48585707,0,46.5,58.26,39.73,39.65,8.333333333333334,1,1,0,0,10,9,5,1,759.59998,314683.94,54103,289438.75,43166.027,5883.2437
9181,11335,20444,-9,20443,20445,1,0,4,2,3,1,3,0,-9,0,4,0,0,0,0,0,-865.24115,-9,1,1,2019,13,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,1,1,-9,0,0,9,5,1,759.59998,314683.94,54103,289438.75,43166.027,5883.2437
9181,11335,20445,20443,-9,-9,1,1,33,2,3,0,1,1,-9,0,4,9.0946751,9.2845612,0,3,1,-14.158162,0,-9,-9,2019,14,2,42,40,1,2,0,23.39443,23.39443,0,0,0,0,0,0,0,1,1,0,0,0,39.73,39.65,46.5,58.26,8.333333333333334,1,1,0,0,7,9,5,1,759.59998,314683.94,54103,289438.75,43166.027,5883.2437
9182,11336,20446,-9,-9,-9,1,1,46,0,0,0,3,3,-9,0,2,8.023736,7.9656596,0,0,0,-1110.2645,0,2,1,2019,13,3,60,67,1,3,0,6.1630974,6.1630974,0,0,0,0,0,0,0,0,0,0,3.4908266,0,40.2,37.27,-9,-9,10,1,1,0,0,7,13,4,0,568,4828.7578,64147.828,99906.359,13732.463,1334.5134
9183,11337,20447,20448,-9,-9,1,1,74,0,0,0,2,2,-9,0,5,0,3.1159768,3.2999511,31,15,-38.756794,0,3,2,2019,14,3,0,0,4,3,0,0,0,0,0,1,0,19.362007,0,0,1,1,0,3.2928631,3.1107948,59,54,44,38,6.666666666666667,3,4,0,0,0,8,3,0,369,1052925.5,805357.13,272442.69,0,2100.1094
9183,11337,20448,20447,-9,-9,1,0,59,0,0,0,2,2,-9,0,2,7.9025183,7.6781788,0,31,-15,-68.174522,0,3,2,2019,10,1,40,35,1,1,0,7.3939342,7.3939342,0,0,0,0,0,0,74.5,1,1,0,0,0,44,38,59,54,1.666666666666667,3,4,0,1,12,8,3,0,369,1052925.5,805357.13,272442.69,0,2100.1094
9184,11338,20449,20450,-9,-9,1,1,77,0,0,0,2,2,-9,0,2,0,7.3217692,7.5505686,56,2,56.475372,0,-9,2,2019,14,2,0,0,4,2,0,0,0,0,0,1,2.4900007,58.377514,20.846611,5.48,1,1,0,2.6781714,7.1690049,47.95,21.46,26.9,21.84,8.333333333333334,1,1,0,0,0,12,2,1,417.5,702043.5,88721.875,174821.64,0,2563.3906
9184,11338,20450,20449,-9,-9,1,0,75,0,0,0,2,2,-9,0,1,0,4.5202875,4.1915507,56,-2,5.7226548,0,3,-9,2019,11,2,0,0,4,2,0,0,0,0,0,1,0,27.296942,0,0,1,1,0,4.621798,4.1795311,26.9,21.84,47.95,21.46,8.333333333333334,1,1,0,0,5,12,2,1,417.5,702043.5,88721.875,174821.64,0,2563.3906
9185,11339,20451,-9,-9,-9,1,0,24,0,0,0,2,2,-9,0,4,8.0808916,7.8635311,5.5154629,0,0,-938.99622,-9,1,2,2019,10,0,30,0,1,0,0,14.96868,14.96868,1,0,0,0,0,0,0,0,0,0,6.3957992,0,38.09,63.39,-9,-9,8.333333333333334,1,1,0,0,4,6,4,1,128,44007.543,27871.369,0,0,1412.7013
9186,11340,20452,20453,-9,-9,1,0,32,0,0,0,1,1,-9,0,4,8.2051058,7.9833465,0,10,-2,45.129536,0,2,3,2019,6,0,40,42,1,0,0,10.757375,10.757375,1,0,0,0,0,0,2,1,1,0,0,0,51.49,57.57,38.82,39.27,8.333333333333334,1,1,0,0,11,9,4,0,331,-53641.602,12812.553,0,0,1708.6265
9186,11340,20453,20452,-9,-9,1,1,34,0,0,0,2,2,-9,1,2,0,0,0,10,2,-67.369049,0,-9,-9,2019,12,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,38.82,39.27,51.49,57.57,3.333333333333333,1,1,0,0,8,9,4,0,331,-53641.602,12812.553,0,0,1708.6265
9187,11341,20454,-9,-9,-9,1,1,46,0,0,0,2,2,-9,1,2,0,0,0,0,0,-985.586,0,2,2,2019,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48.92,37.32,-9,-9,3.333333333333333,1,1,0,1,2,5,1,0,642,-124804.3,0,0,0,1136.5864
9188,11342,20455,20456,-9,-9,1,0,53,0,1,0,1,1,-9,0,3,8.2460909,8.5700073,0,25,3,-46.150608,0,3,3,2019,5,0,35,0,1,0,0,12.745423,12.745423,2,0,0,0,0,0,7,1,1,0,0,0,49.78,48.69,48.18,61.8,5,1,1,0,0,11,6,5,1,538.33331,1322935,1133834.4,297916.03,63261.137,3809.2073
9188,11342,20456,20455,-9,-9,1,1,50,0,1,0,1,1,-9,0,5,8.7684793,9.0346909,0,25,-3,-109.05125,0,3,3,2019,13,2,38,0,1,2,0,26.41272,26.41272,2,0,0,0,0,0,0,1,1,0,1.9277859,0,48.18,61.8,49.78,48.69,8.333333333333334,1,1,0,0,12,6,5,1,538.33331,1322935,1133834.4,297916.03,63261.137,3809.2073
9188,11342,20457,-9,20455,20456,1,0,16,0,1,1,3,0,-9,0,4,0,0,0,0,0,-1074.7493,-9,1,1,2019,10,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,41.3,60.77,-9,-9,8.333333333333334,1,1,0,0,1,6,5,1,538.33331,1322935,1133834.4,297916.03,63261.137,3809.2073
9188,11343,20458,-9,20455,20456,1,0,21,0,1,1,2,0,0,0,4,0,0,0,0,0,-916.40271,-9,1,1,2019,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,49.41,58.28,-9,-9,8.333333333333334,1,1,0,0,4,6,1,1,987,0,0,0,0,-531.67059
9189,11344,20459,20461,-9,-9,1,1,53,0,1,0,2,2,-9,0,4,8.4518757,8.7403173,0,17,3,75.80201,0,-9,2,2019,7,0,40,40,1,0,0,17.116968,17.116968,1,0,0,0,0,0,0,1,1,0,7.6404462,0,57.16,56.15,56.16,40.67,8.333333333333334,1,1,0,0,11,10,4,1,870.66669,178000.91,112563.48,262110.69,172388.41,3146.2622
9189,11344,20460,-9,20461,20459,1,0,13,0,1,1,3,0,-9,0,4,0,0,0,0,0,-1006.6389,-9,2,2,2019,12,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,45,59,-9,-9,7,1,1,-9,0,0,10,4,1,870.66669,178000.91,112563.48,262110.69,172388.41,3146.2622
9189,11344,20461,20459,-9,-9,1,0,50,0,1,0,2,2,-9,0,3,6.9340229,6.7408123,0,17,-3,102.34516,0,2,-9,2019,12,3,8,10,1,3,0,13.18208,13.18208,1,0,0,0,0,0,0,1,1,0,4.5754662,0,56.16,40.67,57.16,56.15,10,1,1,0,0,9,10,4,1,870.66669,178000.91,112563.48,262110.69,172388.41,3146.2622
9190,11345,20462,20463,-9,-9,1,0,60,0,0,0,1,1,-9,0,4,0,7.6500583,7.5262737,30,3,55.639042,0,1,3,2019,9,0,0,16,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3.81476,7.8575826,57.16,56.15,57.33,53.46,10,1,1,1,0,7,7,5,1,1549,275925.25,-28937.857,330301.66,168150.66,3526.6541
9190,11345,20463,20462,-9,-9,1,1,57,0,0,0,2,2,-9,0,3,8.8371067,8.7527666,0,30,-3,47.797684,0,2,2,2019,8,0,50,55,1,0,0,17.90169,17.90169,2,0,0,0,0,0,0,0,0,0,0,0,57.33,53.46,57.16,56.15,8.333333333333334,1,1,0,0,9,7,5,1,1549,275925.25,-28937.857,330301.66,168150.66,3526.6541
9191,11346,20464,-9,-9,-9,1,0,34,0,0,0,1,1,-9,0,3,8.8941259,8.900692,0,0,0,-1135.3177,0,2,2,2019,8,0,35,35,1,0,0,23.376148,23.376148,1,0,0,0,0,0,0,0,0,0,3.0010624,0,51.42,48.12,-9,-9,8.333333333333334,1,1,0,0,9,9,5,1,326,48790.867,155389.3,0,0,2414.6604
9192,11347,20465,20466,-9,-9,1,1,80,0,0,0,3,3,-9,0,3,0,7.1897583,7.0817318,1,12,-23.833763,-9,-9,-9,2019,9,0,0,0,4,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,6.8756642,55,45,53.77,10.67,8,1,1,0,0,0,11,2,0,873,319556.75,200056.3,115069.41,0,2665.6797
9192,11347,20466,20465,-9,-9,1,0,68,0,0,0,3,3,-9,0,1,0,0,0,1,-12,149.82552,-9,3,3,2019,7,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,53.77,10.67,55,45,10,1,1,0,0,0,11,2,0,873,319556.75,200056.3,115069.41,0,2665.6797
9193,11348,20467,20468,-9,-9,1,1,74,0,0,0,1,1,-9,0,3,0,7.6365705,7.7986031,6,2,35.409351,0,2,2,2019,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.2551346,7.9978805,52,54.51,50.07,47.32,8.333333333333334,1,1,0,0,0,2,3,1,436.5,886885.88,627259.44,163219.56,0,2671.2876
9193,11348,20468,20467,-9,-9,1,0,72,0,0,0,2,2,-9,0,3,0,0,0,6,-2,-81.161835,0,3,3,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.6486514,0,50.07,47.32,52,54.51,10,1,1,0,0,0,2,3,1,436.5,886885.88,627259.44,163219.56,0,2671.2876
9194,11349,20469,-9,-9,-9,1,1,85,0,0,0,2,2,-9,0,3,0,6.8568487,6.3511114,0,0,-1007.9562,0,3,2,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.2577238,6.599205,63.17,32.94,-9,-9,8.333333333333334,1,1,0,0,0,12,2,1,370,58530.602,49121.234,0,0,1412.4908
9195,11350,20470,-9,20471,20473,1,1,7,1,4,1,3,0,-9,0,4,0,0,0,0,0,-1080.0769,-9,2,2,2019,11,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,46,61,-9,-9,7,1,1,-9,0,0,6,2,1,783,134246.98,29646.666,163458.92,7417.1602,2919.4224
9195,11350,20471,20473,-9,-9,1,0,32,1,4,0,2,2,-9,1,4,6.7976818,7.0225854,0,7,-13,18.370161,0,2,2,2019,7,0,16,16,1,0,0,6.1880293,6.1880293,2,0,0,0,0,0,0,1,1,0,0,0,57.73,54.53,52.23,55.6,8.333333333333334,1,1,0,0,9,6,2,1,783,134246.98,29646.666,163458.92,7417.1602,2919.4224
9195,11350,20472,-9,20471,20473,1,1,1,1,4,1,3,0,-9,0,4,0,0,0,0,0,-1029.8721,-9,2,2,2019,11,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,7,1,1,-9,0,0,6,2,1,783,134246.98,29646.666,163458.92,7417.1602,2919.4224
9195,11350,20473,20471,-9,-9,1,1,45,1,4,0,2,2,-9,0,4,7.9486079,7.739913,0,7,13,9.157279,0,2,-9,2019,11,0,38,38,1,0,0,7.8472528,7.8472528,2,0,0,0,0,0,0,1,1,0,0,0,52.23,55.6,57.73,54.53,8.333333333333334,1,1,0,0,8,6,2,1,783,134246.98,29646.666,163458.92,7417.1602,2919.4224
9195,11350,20474,-9,20471,20473,1,1,6,1,4,1,3,0,-9,0,4,0,0,0,0,0,-1015.2758,-9,2,2,2019,11,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,46,61,-9,-9,7,1,1,-9,0,0,6,2,1,783,134246.98,29646.666,163458.92,7417.1602,2919.4224
9196,11351,20475,20476,-9,-9,1,1,49,0,0,0,1,1,-9,0,5,9.8419828,10.182351,0,22,2,-83.74192,0,2,2,2019,11,0,45,45,1,0,0,42.150799,42.150799,2,0,0,0,0,0,0,0,0,0,0,0,49.25,61.25,57.16,56.15,8.333333333333334,2,3,0,0,7,10,5,1,1618,763222.63,542707.13,254867.69,138659.69,11657.983
9196,11351,20476,20475,-9,-9,1,0,47,0,0,0,1,1,-9,0,4,9.4286709,9.2187204,0,6,-2,8.9827271,0,3,1,2019,9,0,45,44,1,0,0,27.80834,27.80834,2,0,0,0,0,0,0,0,0,0,4.1907825,0,57.16,56.15,49.25,61.25,10,2,3,0,0,6,10,5,1,1618,763222.63,542707.13,254867.69,138659.69,11657.983
9197,11352,20477,-9,-9,-9,1,0,77,0,0,0,3,3,-9,0,3,0,5.7503777,5.9195633,0,0,-1015.7147,0,3,3,2019,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.3425055,5.8642335,43.33,50.15,-9,-9,10,1,1,0,0,0,6,2,1,4394,227771.16,107200.52,58712.375,10593.258,426.54727
9197,11353,20478,20479,-9,-9,1,0,57,0,0,0,2,2,-9,0,4,0,0,0,7,11,-95.857605,0,-9,-9,2019,14,2,0,27,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.85,52.08,57.06,57.76,6.666666666666667,1,1,0,0,1,6,2,1,926,-80077.461,0,0,0,376.17703
9197,11353,20479,20478,20477,-9,1,1,46,0,0,0,3,3,-9,0,5,6.9121294,6.761199,0,7,-11,-7.8296304,0,2,2,2019,5,0,30,40,1,0,0,4.1964827,4.1964827,0,0,0,0,0,0,0,1,1,0,0,0,57.06,57.76,50.85,52.08,10,1,1,0,0,8,6,2,1,926,-80077.461,0,0,0,376.17703
9198,11354,20480,-9,20481,20482,1,0,2,1,1,1,3,0,-9,0,4,0,0,0,0,0,-1042.7347,-9,1,2,2019,12,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,1,1,-9,0,0,13,5,1,1069.3334,234488.78,112230.8,329134.09,183669.59,4298.8105
9198,11354,20481,20482,-9,-9,1,0,37,1,1,0,1,1,-9,0,4,8.8370895,8.499608,0,4,0,13.042408,0,-9,-9,2019,5,0,40,18,1,0,0,15.174703,15.174703,2,0,0,0,0,0,0,1,1,0,0,0,48.87,58.55,52,54.51,8.333333333333334,1,1,0,0,7,13,5,1,1069.3334,234488.78,112230.8,329134.09,183669.59,4298.8105
9198,11354,20482,20481,-9,-9,1,1,37,1,1,0,2,2,-9,0,3,8.7187252,8.5114841,0,4,0,67.536156,0,-9,-9,2019,11,0,65,60,1,0,0,8.9738855,8.9738855,2,0,0,0,0,0,0,1,1,0,0,0,52,54.51,48.87,58.55,8.333333333333334,1,1,0,0,9,13,5,1,1069.3334,234488.78,112230.8,329134.09,183669.59,4298.8105
